Panel_markerID,Marker_ID
alfalfaRep2vsXJDY1_shared_2458620,alfalfaRep2vsXJDY1_shared_2458620
alfalfaRep2vsXJDY1_shared_2459848,alfalfaRep2vsXJDY1_shared_2459848
alfalfaRep2vsXJDY1_shared_246108,alfalfaRep2vsXJDY1_shared_246108
alfalfaRep2vsXJDY1_shared_2461488,alfalfaRep2vsXJDY1_shared_2461488
alfalfaRep2vsXJDY1_shared_2462044,alfalfaRep2vsXJDY1_shared_2462044
alfalfaRep2vsXJDY1_shared_2463114,alfalfaRep2vsXJDY1_shared_2463114
alfalfaRep2vsXJDY1_shared_2464473,alfalfaRep2vsXJDY1_shared_2464473
alfalfaRep2vsXJDY1_shared_246501,alfalfaRep2vsXJDY1_shared_246501
alfalfaRep2vsXJDY1_shared_2466272,alfalfaRep2vsXJDY1_shared_2466272
alfalfaRep2vsXJDY1_shared_2467639,alfalfaRep2vsXJDY1_shared_2467639
alfalfaRep2vsXJDY1_shared_2468226,alfalfaRep2vsXJDY1_shared_2468226
alfalfaRep2vsXJDY1_shared_2469207,alfalfaRep2vsXJDY1_shared_2469207
alfalfaRep2vsXJDY1_shared_2469956,alfalfaRep2vsXJDY1_shared_2469956
alfalfaRep2vsXJDY1_shared_2470377,alfalfaRep2vsXJDY1_shared_2470377
alfalfaRep2vsXJDY1_shared_2471592,alfalfaRep2vsXJDY1_shared_2471592
alfalfaRep2vsXJDY1_shared_2472530,alfalfaRep2vsXJDY1_shared_2472530
alfalfaRep2vsXJDY1_shared_2472862,alfalfaRep2vsXJDY1_shared_2472862
alfalfaRep2vsXJDY1_shared_2473920,alfalfaRep2vsXJDY1_shared_2473920
alfalfaRep2vsXJDY1_shared_2474590,alfalfaRep2vsXJDY1_shared_2474590
alfalfaRep2vsXJDY1_shared_2475303,alfalfaRep2vsXJDY1_shared_2475303
alfalfaRep2vsXJDY1_shared_2476442,alfalfaRep2vsXJDY1_shared_2476442
alfalfaRep2vsXJDY1_shared_2477137,alfalfaRep2vsXJDY1_shared_2477137
alfalfaRep2vsXJDY1_shared_247823,alfalfaRep2vsXJDY1_shared_247823
alfalfaRep2vsXJDY1_shared_2479810,alfalfaRep2vsXJDY1_shared_2479810
alfalfaRep2vsXJDY1_shared_2480306,alfalfaRep2vsXJDY1_shared_2480306
alfalfaRep2vsXJDY1_shared_2481050,alfalfaRep2vsXJDY1_shared_2481050
alfalfaRep2vsXJDY1_shared_24824,alfalfaRep2vsXJDY1_shared_24824
alfalfaRep2vsXJDY1_shared_248338,alfalfaRep2vsXJDY1_shared_248338
alfalfaRep2vsXJDY1_shared_2484334,alfalfaRep2vsXJDY1_shared_2484334
alfalfaRep2vsXJDY1_shared_2485497,alfalfaRep2vsXJDY1_shared_2485497
alfalfaRep2vsXJDY1_shared_2486337,alfalfaRep2vsXJDY1_shared_2486337
alfalfaRep2vsXJDY1_shared_2487505,alfalfaRep2vsXJDY1_shared_2487505
alfalfaRep2vsXJDY1_shared_2487644,alfalfaRep2vsXJDY1_shared_2487644
alfalfaRep2vsXJDY1_shared_2488302,alfalfaRep2vsXJDY1_shared_2488302
alfalfaRep2vsXJDY1_shared_2488861,alfalfaRep2vsXJDY1_shared_2488861
alfalfaRep2vsXJDY1_shared_2489006,alfalfaRep2vsXJDY1_shared_2489006
alfalfaRep2vsXJDY1_shared_2489370,alfalfaRep2vsXJDY1_shared_2489370
alfalfaRep2vsXJDY1_shared_2489736,alfalfaRep2vsXJDY1_shared_2489736
alfalfaRep2vsXJDY1_shared_2490178,alfalfaRep2vsXJDY1_shared_2490178
alfalfaRep2vsXJDY1_shared_2490561,alfalfaRep2vsXJDY1_shared_2490561
alfalfaRep2vsXJDY1_shared_2491367,alfalfaRep2vsXJDY1_shared_2491367
alfalfaRep2vsXJDY1_shared_2491978,alfalfaRep2vsXJDY1_shared_2491978
alfalfaRep2vsXJDY1_shared_2492715,alfalfaRep2vsXJDY1_shared_2492715
alfalfaRep2vsXJDY1_shared_2493348,alfalfaRep2vsXJDY1_shared_2493348
alfalfaRep2vsXJDY1_shared_2493842,alfalfaRep2vsXJDY1_shared_2493842
alfalfaRep2vsXJDY1_shared_2495665,alfalfaRep2vsXJDY1_shared_2495665
alfalfaRep2vsXJDY1_shared_2496026,alfalfaRep2vsXJDY1_shared_2496026
alfalfaRep2vsXJDY1_shared_2497143,alfalfaRep2vsXJDY1_shared_2497143
alfalfaRep2vsXJDY1_shared_2497425,alfalfaRep2vsXJDY1_shared_2497425
alfalfaRep2vsXJDY1_shared_2497675,alfalfaRep2vsXJDY1_shared_2497675
alfalfaRep2vsXJDY1_shared_249825,alfalfaRep2vsXJDY1_shared_249825
alfalfaRep2vsXJDY1_shared_2498645,alfalfaRep2vsXJDY1_shared_2498645
alfalfaRep2vsXJDY1_shared_2499164,alfalfaRep2vsXJDY1_shared_2499164
alfalfaRep2vsXJDY1_shared_2500119,alfalfaRep2vsXJDY1_shared_2500119
alfalfaRep2vsXJDY1_shared_2500695,alfalfaRep2vsXJDY1_shared_2500695
alfalfaRep2vsXJDY1_shared_2501312,alfalfaRep2vsXJDY1_shared_2501312
alfalfaRep2vsXJDY1_shared_2502789,alfalfaRep2vsXJDY1_shared_2502789
alfalfaRep2vsXJDY1_shared_2503588,alfalfaRep2vsXJDY1_shared_2503588
alfalfaRep2vsXJDY1_shared_2506474,alfalfaRep2vsXJDY1_shared_2506474
alfalfaRep2vsXJDY1_shared_2508855,alfalfaRep2vsXJDY1_shared_2508855
alfalfaRep2vsXJDY1_shared_2509492,alfalfaRep2vsXJDY1_shared_2509492
alfalfaRep2vsXJDY1_shared_2511124,alfalfaRep2vsXJDY1_shared_2511124
alfalfaRep2vsXJDY1_shared_2511505,alfalfaRep2vsXJDY1_shared_2511505
alfalfaRep2vsXJDY1_shared_2511973,alfalfaRep2vsXJDY1_shared_2511973
alfalfaRep2vsXJDY1_shared_2512438,alfalfaRep2vsXJDY1_shared_2512438
alfalfaRep2vsXJDY1_shared_2512795,alfalfaRep2vsXJDY1_shared_2512795
alfalfaRep2vsXJDY1_shared_2513109,alfalfaRep2vsXJDY1_shared_2513109
alfalfaRep2vsXJDY1_shared_251342,alfalfaRep2vsXJDY1_shared_251342
alfalfaRep2vsXJDY1_shared_2513729,alfalfaRep2vsXJDY1_shared_2513729
alfalfaRep2vsXJDY1_shared_2514387,alfalfaRep2vsXJDY1_shared_2514387
alfalfaRep2vsXJDY1_shared_2514473,alfalfaRep2vsXJDY1_shared_2514473
alfalfaRep2vsXJDY1_shared_2514991,alfalfaRep2vsXJDY1_shared_2514991
alfalfaRep2vsXJDY1_shared_2515933,alfalfaRep2vsXJDY1_shared_2515933
alfalfaRep2vsXJDY1_shared_2516798,alfalfaRep2vsXJDY1_shared_2516798
alfalfaRep2vsXJDY1_shared_2517585,alfalfaRep2vsXJDY1_shared_2517585
alfalfaRep2vsXJDY1_shared_2518534,alfalfaRep2vsXJDY1_shared_2518534
alfalfaRep2vsXJDY1_shared_2519855,alfalfaRep2vsXJDY1_shared_2519855
alfalfaRep2vsXJDY1_shared_2520456,alfalfaRep2vsXJDY1_shared_2520456
alfalfaRep2vsXJDY1_shared_2521954,alfalfaRep2vsXJDY1_shared_2521954
alfalfaRep2vsXJDY1_shared_2522,alfalfaRep2vsXJDY1_shared_2522
alfalfaRep2vsXJDY1_shared_2523716,alfalfaRep2vsXJDY1_shared_2523716
alfalfaRep2vsXJDY1_shared_252390,alfalfaRep2vsXJDY1_shared_252390
alfalfaRep2vsXJDY1_shared_2525620,alfalfaRep2vsXJDY1_shared_2525620
alfalfaRep2vsXJDY1_shared_2526345,alfalfaRep2vsXJDY1_shared_2526345
alfalfaRep2vsXJDY1_shared_2526651,alfalfaRep2vsXJDY1_shared_2526651
alfalfaRep2vsXJDY1_shared_2528403,alfalfaRep2vsXJDY1_shared_2528403
alfalfaRep2vsXJDY1_shared_2529674,alfalfaRep2vsXJDY1_shared_2529674
alfalfaRep2vsXJDY1_shared_253058,alfalfaRep2vsXJDY1_shared_253058
alfalfaRep2vsXJDY1_shared_2530728,alfalfaRep2vsXJDY1_shared_2530728
alfalfaRep2vsXJDY1_shared_2532274,alfalfaRep2vsXJDY1_shared_2532274
alfalfaRep2vsXJDY1_shared_25328,alfalfaRep2vsXJDY1_shared_25328
alfalfaRep2vsXJDY1_shared_2532982,alfalfaRep2vsXJDY1_shared_2532982
alfalfaRep2vsXJDY1_shared_2533812,alfalfaRep2vsXJDY1_shared_2533812
alfalfaRep2vsXJDY1_shared_2534235,alfalfaRep2vsXJDY1_shared_2534235
alfalfaRep2vsXJDY1_shared_253493,alfalfaRep2vsXJDY1_shared_253493
alfalfaRep2vsXJDY1_shared_253690,alfalfaRep2vsXJDY1_shared_253690
alfalfaRep2vsXJDY1_shared_2537355,alfalfaRep2vsXJDY1_shared_2537355
alfalfaRep2vsXJDY1_shared_2538323,alfalfaRep2vsXJDY1_shared_2538323
alfalfaRep2vsXJDY1_shared_2538845,alfalfaRep2vsXJDY1_shared_2538845
alfalfaRep2vsXJDY1_shared_2540413,alfalfaRep2vsXJDY1_shared_2540413
alfalfaRep2vsXJDY1_shared_2541808,alfalfaRep2vsXJDY1_shared_2541808
alfalfaRep2vsXJDY1_shared_2542612,alfalfaRep2vsXJDY1_shared_2542612
alfalfaRep2vsXJDY1_shared_2543603,alfalfaRep2vsXJDY1_shared_2543603
alfalfaRep2vsXJDY1_shared_2543859,alfalfaRep2vsXJDY1_shared_2543859
alfalfaRep2vsXJDY1_shared_254411,alfalfaRep2vsXJDY1_shared_254411
alfalfaRep2vsXJDY1_shared_2545627,alfalfaRep2vsXJDY1_shared_2545627
alfalfaRep2vsXJDY1_shared_2546120,alfalfaRep2vsXJDY1_shared_2546120
alfalfaRep2vsXJDY1_shared_254656,alfalfaRep2vsXJDY1_shared_254656
alfalfaRep2vsXJDY1_shared_2546779,alfalfaRep2vsXJDY1_shared_2546779
alfalfaRep2vsXJDY1_shared_2547465,alfalfaRep2vsXJDY1_shared_2547465
alfalfaRep2vsXJDY1_shared_2547837,alfalfaRep2vsXJDY1_shared_2547837
alfalfaRep2vsXJDY1_shared_2548318,alfalfaRep2vsXJDY1_shared_2548318
alfalfaRep2vsXJDY1_shared_2548978,alfalfaRep2vsXJDY1_shared_2548978
alfalfaRep2vsXJDY1_shared_2549251,alfalfaRep2vsXJDY1_shared_2549251
alfalfaRep2vsXJDY1_shared_2549864,alfalfaRep2vsXJDY1_shared_2549864
alfalfaRep2vsXJDY1_shared_2550827,alfalfaRep2vsXJDY1_shared_2550827
alfalfaRep2vsXJDY1_shared_2551294,alfalfaRep2vsXJDY1_shared_2551294
alfalfaRep2vsXJDY1_shared_2552435,alfalfaRep2vsXJDY1_shared_2552435
alfalfaRep2vsXJDY1_shared_2553211,alfalfaRep2vsXJDY1_shared_2553211
alfalfaRep2vsXJDY1_shared_2554408,alfalfaRep2vsXJDY1_shared_2554408
alfalfaRep2vsXJDY1_shared_2555122,alfalfaRep2vsXJDY1_shared_2555122
alfalfaRep2vsXJDY1_shared_2556026,alfalfaRep2vsXJDY1_shared_2556026
alfalfaRep2vsXJDY1_shared_2556417,alfalfaRep2vsXJDY1_shared_2556417
alfalfaRep2vsXJDY1_shared_255681,alfalfaRep2vsXJDY1_shared_255681
alfalfaRep2vsXJDY1_shared_2558322,alfalfaRep2vsXJDY1_shared_2558322
alfalfaRep2vsXJDY1_shared_2559607,alfalfaRep2vsXJDY1_shared_2559607
alfalfaRep2vsXJDY1_shared_2561352,alfalfaRep2vsXJDY1_shared_2561352
alfalfaRep2vsXJDY1_shared_256192,alfalfaRep2vsXJDY1_shared_256192
alfalfaRep2vsXJDY1_shared_2562120,alfalfaRep2vsXJDY1_shared_2562120
alfalfaRep2vsXJDY1_shared_2562435,alfalfaRep2vsXJDY1_shared_2562435
alfalfaRep2vsXJDY1_shared_2563082,alfalfaRep2vsXJDY1_shared_2563082
alfalfaRep2vsXJDY1_shared_2564104,alfalfaRep2vsXJDY1_shared_2564104
alfalfaRep2vsXJDY1_shared_2565033,alfalfaRep2vsXJDY1_shared_2565033
alfalfaRep2vsXJDY1_shared_2565546,alfalfaRep2vsXJDY1_shared_2565546
alfalfaRep2vsXJDY1_shared_2566355,alfalfaRep2vsXJDY1_shared_2566355
alfalfaRep2vsXJDY1_shared_2567200,alfalfaRep2vsXJDY1_shared_2567200
alfalfaRep2vsXJDY1_shared_2567950,alfalfaRep2vsXJDY1_shared_2567950
alfalfaRep2vsXJDY1_shared_2568890,alfalfaRep2vsXJDY1_shared_2568890
alfalfaRep2vsXJDY1_shared_2569112,alfalfaRep2vsXJDY1_shared_2569112
alfalfaRep2vsXJDY1_shared_2569307,alfalfaRep2vsXJDY1_shared_2569307
alfalfaRep2vsXJDY1_shared_2569440,alfalfaRep2vsXJDY1_shared_2569440
alfalfaRep2vsXJDY1_shared_2569651,alfalfaRep2vsXJDY1_shared_2569651
alfalfaRep2vsXJDY1_shared_256986,alfalfaRep2vsXJDY1_shared_256986
alfalfaRep2vsXJDY1_shared_2569999,alfalfaRep2vsXJDY1_shared_2569999
alfalfaRep2vsXJDY1_shared_2570796,alfalfaRep2vsXJDY1_shared_2570796
alfalfaRep2vsXJDY1_shared_2571907,alfalfaRep2vsXJDY1_shared_2571907
alfalfaRep2vsXJDY1_shared_2573681,alfalfaRep2vsXJDY1_shared_2573681
alfalfaRep2vsXJDY1_shared_2574340,alfalfaRep2vsXJDY1_shared_2574340
alfalfaRep2vsXJDY1_shared_2575146,alfalfaRep2vsXJDY1_shared_2575146
alfalfaRep2vsXJDY1_shared_2575554,alfalfaRep2vsXJDY1_shared_2575554
alfalfaRep2vsXJDY1_shared_2575881,alfalfaRep2vsXJDY1_shared_2575881
alfalfaRep2vsXJDY1_shared_2576487,alfalfaRep2vsXJDY1_shared_2576487
alfalfaRep2vsXJDY1_shared_2576764,alfalfaRep2vsXJDY1_shared_2576764
alfalfaRep2vsXJDY1_shared_2576966,alfalfaRep2vsXJDY1_shared_2576966
alfalfaRep2vsXJDY1_shared_2577611,alfalfaRep2vsXJDY1_shared_2577611
alfalfaRep2vsXJDY1_shared_2578238,alfalfaRep2vsXJDY1_shared_2578238
alfalfaRep2vsXJDY1_shared_2578957,alfalfaRep2vsXJDY1_shared_2578957
alfalfaRep2vsXJDY1_shared_2579662,alfalfaRep2vsXJDY1_shared_2579662
alfalfaRep2vsXJDY1_shared_2580049,alfalfaRep2vsXJDY1_shared_2580049
alfalfaRep2vsXJDY1_shared_2580986,alfalfaRep2vsXJDY1_shared_2580986
alfalfaRep2vsXJDY1_shared_2581335,alfalfaRep2vsXJDY1_shared_2581335
alfalfaRep2vsXJDY1_shared_2581592,alfalfaRep2vsXJDY1_shared_2581592
alfalfaRep2vsXJDY1_shared_2582966,alfalfaRep2vsXJDY1_shared_2582966
alfalfaRep2vsXJDY1_shared_2583135,alfalfaRep2vsXJDY1_shared_2583135
alfalfaRep2vsXJDY1_shared_2584532,alfalfaRep2vsXJDY1_shared_2584532
alfalfaRep2vsXJDY1_shared_2585131,alfalfaRep2vsXJDY1_shared_2585131
alfalfaRep2vsXJDY1_shared_2585728,alfalfaRep2vsXJDY1_shared_2585728
alfalfaRep2vsXJDY1_shared_2586143,alfalfaRep2vsXJDY1_shared_2586143
alfalfaRep2vsXJDY1_shared_2586783,alfalfaRep2vsXJDY1_shared_2586783
alfalfaRep2vsXJDY1_shared_2587224,alfalfaRep2vsXJDY1_shared_2587224
alfalfaRep2vsXJDY1_shared_2587664,alfalfaRep2vsXJDY1_shared_2587664
alfalfaRep2vsXJDY1_shared_2588829,alfalfaRep2vsXJDY1_shared_2588829
alfalfaRep2vsXJDY1_shared_258997,alfalfaRep2vsXJDY1_shared_258997
alfalfaRep2vsXJDY1_shared_2591001,alfalfaRep2vsXJDY1_shared_2591001
alfalfaRep2vsXJDY1_shared_2592231,alfalfaRep2vsXJDY1_shared_2592231
alfalfaRep2vsXJDY1_shared_2592879,alfalfaRep2vsXJDY1_shared_2592879
alfalfaRep2vsXJDY1_shared_2593938,alfalfaRep2vsXJDY1_shared_2593938
alfalfaRep2vsXJDY1_shared_2594323,alfalfaRep2vsXJDY1_shared_2594323
alfalfaRep2vsXJDY1_shared_2594758,alfalfaRep2vsXJDY1_shared_2594758
alfalfaRep2vsXJDY1_shared_2595585,alfalfaRep2vsXJDY1_shared_2595585
alfalfaRep2vsXJDY1_shared_2596396,alfalfaRep2vsXJDY1_shared_2596396
alfalfaRep2vsXJDY1_shared_2597692,alfalfaRep2vsXJDY1_shared_2597692
alfalfaRep2vsXJDY1_shared_2598335,alfalfaRep2vsXJDY1_shared_2598335
alfalfaRep2vsXJDY1_shared_259868,alfalfaRep2vsXJDY1_shared_259868
alfalfaRep2vsXJDY1_shared_2599175,alfalfaRep2vsXJDY1_shared_2599175
alfalfaRep2vsXJDY1_shared_2599436,alfalfaRep2vsXJDY1_shared_2599436
alfalfaRep2vsXJDY1_shared_2600020,alfalfaRep2vsXJDY1_shared_2600020
alfalfaRep2vsXJDY1_shared_2600279,alfalfaRep2vsXJDY1_shared_2600279
alfalfaRep2vsXJDY1_shared_2601534,alfalfaRep2vsXJDY1_shared_2601534
alfalfaRep2vsXJDY1_shared_2601727,alfalfaRep2vsXJDY1_shared_2601727
alfalfaRep2vsXJDY1_shared_2602036,alfalfaRep2vsXJDY1_shared_2602036
alfalfaRep2vsXJDY1_shared_2602860,alfalfaRep2vsXJDY1_shared_2602860
alfalfaRep2vsXJDY1_shared_260389,alfalfaRep2vsXJDY1_shared_260389
alfalfaRep2vsXJDY1_shared_2604935,alfalfaRep2vsXJDY1_shared_2604935
alfalfaRep2vsXJDY1_shared_2606322,alfalfaRep2vsXJDY1_shared_2606322
alfalfaRep2vsXJDY1_shared_2607292,alfalfaRep2vsXJDY1_shared_2607292
alfalfaRep2vsXJDY1_shared_2608657,alfalfaRep2vsXJDY1_shared_2608657
alfalfaRep2vsXJDY1_shared_2609283,alfalfaRep2vsXJDY1_shared_2609283
alfalfaRep2vsXJDY1_shared_2609941,alfalfaRep2vsXJDY1_shared_2609941
alfalfaRep2vsXJDY1_shared_2611149,alfalfaRep2vsXJDY1_shared_2611149
alfalfaRep2vsXJDY1_shared_2611554,alfalfaRep2vsXJDY1_shared_2611554
alfalfaRep2vsXJDY1_shared_2612726,alfalfaRep2vsXJDY1_shared_2612726
alfalfaRep2vsXJDY1_shared_2613425,alfalfaRep2vsXJDY1_shared_2613425
alfalfaRep2vsXJDY1_shared_2613916,alfalfaRep2vsXJDY1_shared_2613916
alfalfaRep2vsXJDY1_shared_2614999,alfalfaRep2vsXJDY1_shared_2614999
alfalfaRep2vsXJDY1_shared_2615427,alfalfaRep2vsXJDY1_shared_2615427
alfalfaRep2vsXJDY1_shared_2615539,alfalfaRep2vsXJDY1_shared_2615539
alfalfaRep2vsXJDY1_shared_2615981,alfalfaRep2vsXJDY1_shared_2615981
alfalfaRep2vsXJDY1_shared_2617667,alfalfaRep2vsXJDY1_shared_2617667
alfalfaRep2vsXJDY1_shared_2618348,alfalfaRep2vsXJDY1_shared_2618348
alfalfaRep2vsXJDY1_shared_2618977,alfalfaRep2vsXJDY1_shared_2618977
alfalfaRep2vsXJDY1_shared_2619643,alfalfaRep2vsXJDY1_shared_2619643
alfalfaRep2vsXJDY1_shared_2621042,alfalfaRep2vsXJDY1_shared_2621042
alfalfaRep2vsXJDY1_shared_262139,alfalfaRep2vsXJDY1_shared_262139
alfalfaRep2vsXJDY1_shared_2622034,alfalfaRep2vsXJDY1_shared_2622034
alfalfaRep2vsXJDY1_shared_2623545,alfalfaRep2vsXJDY1_shared_2623545
alfalfaRep2vsXJDY1_shared_2624598,alfalfaRep2vsXJDY1_shared_2624598
alfalfaRep2vsXJDY1_shared_2625381,alfalfaRep2vsXJDY1_shared_2625381
alfalfaRep2vsXJDY1_shared_2626079,alfalfaRep2vsXJDY1_shared_2626079
alfalfaRep2vsXJDY1_shared_2626661,alfalfaRep2vsXJDY1_shared_2626661
alfalfaRep2vsXJDY1_shared_2626900,alfalfaRep2vsXJDY1_shared_2626900
alfalfaRep2vsXJDY1_shared_2627407,alfalfaRep2vsXJDY1_shared_2627407
alfalfaRep2vsXJDY1_shared_2627791,alfalfaRep2vsXJDY1_shared_2627791
alfalfaRep2vsXJDY1_shared_2628169,alfalfaRep2vsXJDY1_shared_2628169
alfalfaRep2vsXJDY1_shared_2629035,alfalfaRep2vsXJDY1_shared_2629035
alfalfaRep2vsXJDY1_shared_2629989,alfalfaRep2vsXJDY1_shared_2629989
alfalfaRep2vsXJDY1_shared_2630699,alfalfaRep2vsXJDY1_shared_2630699
alfalfaRep2vsXJDY1_shared_2630812,alfalfaRep2vsXJDY1_shared_2630812
alfalfaRep2vsXJDY1_shared_2630819,alfalfaRep2vsXJDY1_shared_2630819
alfalfaRep2vsXJDY1_shared_263128,alfalfaRep2vsXJDY1_shared_263128
alfalfaRep2vsXJDY1_shared_2631305,alfalfaRep2vsXJDY1_shared_2631305
alfalfaRep2vsXJDY1_shared_2631958,alfalfaRep2vsXJDY1_shared_2631958
alfalfaRep2vsXJDY1_shared_2632825,alfalfaRep2vsXJDY1_shared_2632825
alfalfaRep2vsXJDY1_shared_2632962,alfalfaRep2vsXJDY1_shared_2632962
alfalfaRep2vsXJDY1_shared_2633255,alfalfaRep2vsXJDY1_shared_2633255
alfalfaRep2vsXJDY1_shared_2634230,alfalfaRep2vsXJDY1_shared_2634230
alfalfaRep2vsXJDY1_shared_2634929,alfalfaRep2vsXJDY1_shared_2634929
alfalfaRep2vsXJDY1_shared_2636745,alfalfaRep2vsXJDY1_shared_2636745
alfalfaRep2vsXJDY1_shared_263676,alfalfaRep2vsXJDY1_shared_263676
alfalfaRep2vsXJDY1_shared_2637246,alfalfaRep2vsXJDY1_shared_2637246
alfalfaRep2vsXJDY1_shared_2637376,alfalfaRep2vsXJDY1_shared_2637376
alfalfaRep2vsXJDY1_shared_2638024,alfalfaRep2vsXJDY1_shared_2638024
alfalfaRep2vsXJDY1_shared_2638517,alfalfaRep2vsXJDY1_shared_2638517
alfalfaRep2vsXJDY1_shared_2638958,alfalfaRep2vsXJDY1_shared_2638958
alfalfaRep2vsXJDY1_shared_2639406,alfalfaRep2vsXJDY1_shared_2639406
alfalfaRep2vsXJDY1_shared_2639783,alfalfaRep2vsXJDY1_shared_2639783
alfalfaRep2vsXJDY1_shared_2639895,alfalfaRep2vsXJDY1_shared_2639895
alfalfaRep2vsXJDY1_shared_2640204,alfalfaRep2vsXJDY1_shared_2640204
alfalfaRep2vsXJDY1_shared_2640403,alfalfaRep2vsXJDY1_shared_2640403
alfalfaRep2vsXJDY1_shared_2640578,alfalfaRep2vsXJDY1_shared_2640578
alfalfaRep2vsXJDY1_shared_2641239,alfalfaRep2vsXJDY1_shared_2641239
alfalfaRep2vsXJDY1_shared_2641427,alfalfaRep2vsXJDY1_shared_2641427
alfalfaRep2vsXJDY1_shared_2642148,alfalfaRep2vsXJDY1_shared_2642148
alfalfaRep2vsXJDY1_shared_2643005,alfalfaRep2vsXJDY1_shared_2643005
alfalfaRep2vsXJDY1_shared_2644003,alfalfaRep2vsXJDY1_shared_2644003
alfalfaRep2vsXJDY1_shared_2644934,alfalfaRep2vsXJDY1_shared_2644934
alfalfaRep2vsXJDY1_shared_2645849,alfalfaRep2vsXJDY1_shared_2645849
alfalfaRep2vsXJDY1_shared_2646154,alfalfaRep2vsXJDY1_shared_2646154
alfalfaRep2vsXJDY1_shared_2646452,alfalfaRep2vsXJDY1_shared_2646452
alfalfaRep2vsXJDY1_shared_2646980,alfalfaRep2vsXJDY1_shared_2646980
alfalfaRep2vsXJDY1_shared_2647732,alfalfaRep2vsXJDY1_shared_2647732
alfalfaRep2vsXJDY1_shared_2648540,alfalfaRep2vsXJDY1_shared_2648540
alfalfaRep2vsXJDY1_shared_2649574,alfalfaRep2vsXJDY1_shared_2649574
alfalfaRep2vsXJDY1_shared_2650585,alfalfaRep2vsXJDY1_shared_2650585
alfalfaRep2vsXJDY1_shared_265253,alfalfaRep2vsXJDY1_shared_265253
alfalfaRep2vsXJDY1_shared_265413,alfalfaRep2vsXJDY1_shared_265413
alfalfaRep2vsXJDY1_shared_26570,alfalfaRep2vsXJDY1_shared_26570
alfalfaRep2vsXJDY1_shared_266699,alfalfaRep2vsXJDY1_shared_266699
alfalfaRep2vsXJDY1_shared_268102,alfalfaRep2vsXJDY1_shared_268102
alfalfaRep2vsXJDY1_shared_268692,alfalfaRep2vsXJDY1_shared_268692
alfalfaRep2vsXJDY1_shared_269641,alfalfaRep2vsXJDY1_shared_269641
alfalfaRep2vsXJDY1_shared_270127,alfalfaRep2vsXJDY1_shared_270127
alfalfaRep2vsXJDY1_shared_271257,alfalfaRep2vsXJDY1_shared_271257
alfalfaRep2vsXJDY1_shared_271799,alfalfaRep2vsXJDY1_shared_271799
alfalfaRep2vsXJDY1_shared_272292,alfalfaRep2vsXJDY1_shared_272292
alfalfaRep2vsXJDY1_shared_272712,alfalfaRep2vsXJDY1_shared_272712
alfalfaRep2vsXJDY1_shared_274184,alfalfaRep2vsXJDY1_shared_274184
alfalfaRep2vsXJDY1_shared_275144,alfalfaRep2vsXJDY1_shared_275144
alfalfaRep2vsXJDY1_shared_27637,alfalfaRep2vsXJDY1_shared_27637
alfalfaRep2vsXJDY1_shared_276889,alfalfaRep2vsXJDY1_shared_276889
alfalfaRep2vsXJDY1_shared_277266,alfalfaRep2vsXJDY1_shared_277266
alfalfaRep2vsXJDY1_shared_278214,alfalfaRep2vsXJDY1_shared_278214
alfalfaRep2vsXJDY1_shared_278520,alfalfaRep2vsXJDY1_shared_278520
alfalfaRep2vsXJDY1_shared_279301,alfalfaRep2vsXJDY1_shared_279301
alfalfaRep2vsXJDY1_shared_279787,alfalfaRep2vsXJDY1_shared_279787
alfalfaRep2vsXJDY1_shared_280431,alfalfaRep2vsXJDY1_shared_280431
alfalfaRep2vsXJDY1_shared_282564,alfalfaRep2vsXJDY1_shared_282564
alfalfaRep2vsXJDY1_shared_283866,alfalfaRep2vsXJDY1_shared_283866
alfalfaRep2vsXJDY1_shared_284770,alfalfaRep2vsXJDY1_shared_284770
alfalfaRep2vsXJDY1_shared_285446,alfalfaRep2vsXJDY1_shared_285446
alfalfaRep2vsXJDY1_shared_286460,alfalfaRep2vsXJDY1_shared_286460
alfalfaRep2vsXJDY1_shared_286883,alfalfaRep2vsXJDY1_shared_286883
alfalfaRep2vsXJDY1_shared_287720,alfalfaRep2vsXJDY1_shared_287720
alfalfaRep2vsXJDY1_shared_288022,alfalfaRep2vsXJDY1_shared_288022
alfalfaRep2vsXJDY1_shared_28834,alfalfaRep2vsXJDY1_shared_28834
alfalfaRep2vsXJDY1_shared_288565,alfalfaRep2vsXJDY1_shared_288565
alfalfaRep2vsXJDY1_shared_289041,alfalfaRep2vsXJDY1_shared_289041
alfalfaRep2vsXJDY1_shared_289448,alfalfaRep2vsXJDY1_shared_289448
alfalfaRep2vsXJDY1_shared_290921,alfalfaRep2vsXJDY1_shared_290921
alfalfaRep2vsXJDY1_shared_291188,alfalfaRep2vsXJDY1_shared_291188
alfalfaRep2vsXJDY1_shared_292090,alfalfaRep2vsXJDY1_shared_292090
alfalfaRep2vsXJDY1_shared_29211,alfalfaRep2vsXJDY1_shared_29211
alfalfaRep2vsXJDY1_shared_293350,alfalfaRep2vsXJDY1_shared_293350
alfalfaRep2vsXJDY1_shared_294989,alfalfaRep2vsXJDY1_shared_294989
alfalfaRep2vsXJDY1_shared_295129,alfalfaRep2vsXJDY1_shared_295129
alfalfaRep2vsXJDY1_shared_29551,alfalfaRep2vsXJDY1_shared_29551
